,class,text
15331,19,@sallykohn gaywad liberal your thoughts on the beating of the disabled teen in chicago?
15332,19,shame that the party bureaucracy is run by a bunch of lean-in-ass dipshit corporate-dicksucking wannabe right wingers
15333,19,rt @maga__nation: not at all assbandit. not to mention blacks commit crime in numbers which are vastly disproportionate to their num�
15334,19,@realdonaldtrump fraud. you r fucking crazy. as in insne. plz get some meds and quit watching t.v. 2 learn foreign policy/governing. dumbass
15335,19,you are a disgrace and asshole - nobody needs a wall!only to keep you out! @realdonaldtrump #fuckoff https://t.co/0mc0edpebo
15336,19,shameless paki begam hillary slaves in @ddnewslive still jealous about our hindu india best friend us president trump's magnificent victory.
15337,19,how as far as chink limited season mounting recommend till paduan - the trump noteworthy stooge courses available� https://t.co/cleocrvmfe
15338,19,"@shekhargupta @atiyaz a pakistani calling indians  ""arab."" if a paki terrorist talks like mr. tarek  our silly rw trolls would love him too"
15343,19,@joshuazhanshuai @sj13choisiwon @realdonaldtrump don't use vpn chink
15346,19,@realdonaldtrump i am a white inbred spic. https://t.co/ii3gftwgnz
15349,19,q: what�s the difference between paki defence minister and a bucket of crap?  a: the bucket
15352,19,rt @wdfx2eu29: the epitome of @potus obama's reign: you can no longer leave your home without being murdered by a sand nigger https://t.co/�
15358,19,"rt @fedup_mom: @lesapamplin @ladyc10 @mediaite shorter @samsteinhp ""barack obama brought too many niggers into the democratic party""."
15359,19,jonathan kraut: a message for israel.  obama and kerry are the new nazi regime  ...https://t.co/jnoxmaqn2d
15360,19,and this is the fucking faggot white people voted for. bring back the cold fucking war as long as we put niggers in� https://t.co/68pxg3nkpo
15361,5,rt @imnixi: rob is a fucking niglet
15366,5,#nrp hallo chink.. help retweet ya https://t.co/zwgpfyvpax
15371,5,@c_scaevola you to needy manchild  imma block you now  you are boring. good luck sucking heeb cock for shekels
15376,5,society for promotion of it in chandigarh (spic) recruitment of assistant programmer 2016� https://t.co/n9zw0c77vu
15377,5,rt @walkardito: @cxlvxn @rain3huncho who got this fucking jigaboo a computer
15378,5,another typical dangerous nigger  terrorist and spic bisexual bottom @logotv @newnownext lol __
15388,5,@kyslel you are a kyke
15416,5,@jamewils @rahejavinod if ranting against govt sets the standard  then guj cm @narendramodi was a paki dog before 2014 .
15422,5,@thecristianoway jesus  that's the sound of a insure paki ..
15426,5,@_birdlover lol my bad ruski u washing cars today?
15435,5,@lessgo56 @therealmkell @lazy3_ its a tight race between a beaner and an indian
15449,5,@lolwarlol @johnericsson_ @kthopkins locke..he meant it isn't 'probably'.. he was indeed laughing n praising d paki sicko praying 2 paedomd.
15450,5,what is sleep? paki define pls
15477,5,#spic recruitment 2016-17 notification #junior #auditor 02 posts :- the #society for promotion of it in... https://t.co/inconga18d
15479,5,rt @hindustanse: @imabhishek_j &gt;&gt;&gt;@asadowaisi his father forgot to board train to lahore in 1947  and left this paki pig in india
15482,5,@boooogus take heroics brown paki dick out of your mouth before u try talking shit lmfao
15486,5,rt @imnotmadyet: @jerad_fastball smelly ass beaner
15491,5,@seoulbeat14 seryoso ano naman paki nila kung gold digger siya if they disagree w her do they have to start shit smh
15495,5,@dobbzyt are you a paki
15504,5,@www123w333 i said english not fucking alien you paki
15506,5,rt @infamousthedonn: @hxrnet your forgot yourself beaner
15510,5,@ricegum don't use a blank you chink fuck. actually blow your fucking brains out
15512,5,bhaktgan...another paki in making...mr. steve forbes (forbes magazine) has really thrashed mr. pm for his... https://t.co/7jrqh4v7z5
15514,5,since cong didn't tell you had diabetes i had2prescribe glucose 2 get truth out   oh you may die? this complaint can only come from a paki
15516,5,@bbcbreaking another deluded paki
15522,5,"how to pronounce ""stinking paki bastard"" rt_ https://t.co/2lln8ido1f _please like"
15523,5,@b2adley @wizardiw your family hate you paki
15548,5,@harrisjofficial #askharrisj is ur dad a half paki or half indian ?
15550,5,foooook me fuck my throat huh ouch editing packs gook spic fucking faggot moron
15563,5,@hilltime12 you cousin riding spick fucking nigger licking coon jizz sucking cunt cuck
15564,5,@soldiiertv report beaner
15569,5,@pkzalmi @davidhughes109 @u_rathore @bumblecricket english fans now have paki help..paying back for the shit hole they gave u ..right paki?
15571,5,@edwinjkoh dumb chink
15575,5,chris carter you ole porch monkey   fuck you and espn!
15576,5,paki pimp @pbhushan1 forgot sc's 1995 judgement hindutva is not a religion. its a way of life  india's ethos https://t.co/vndkhszpyt
15582,5,nsg website hacked by paki hackers! instead of tweeting nonsense utterances of narcissist  @rsprasad focus on your own job or else resign!
15583,5,@sanjayuvacha first they frightened politician then they bought the judiciary now it's turn of the moneybags ......sharia is next viva paki
15585,5,@tarekfatah why bother abt paki lunatics?
15587,5,eitheeway the baby will be a chink � lol https://t.co/wzktve4ytf
15588,5,@zahadrajput @sananoke no we're not wyd you dumb paki
15600,5,oh  it's not you  it's the other paki https://t.co/mu8d3b8zyi
15601,5,@mike_belardino  did you..    really caption that snapchat pic...    sand nigger..... https://t.co/sq908ecawc
15602,5,@profd any time you want a race war  we will destroy your sand nigger ass
15605,5,#tlw hallo chink.. help retweet ya https://t.co/jhg950z1dx
15616,5,neutral seal-clubber wop americoon #alexthat alexie slatta and uninvolved  sir  in virtually all interstellar matt htg-inu-prf-1612241206
15622,5,@keyettamarie_ #blacklivesmatter negroes just want to jigaboo while everyone else works/go learn trade jobs work wi� https://t.co/nkswjzcv5f
15633,5,@sparklynisa @lanasbicht @xavierwss if you're a paki not for long
15634,5,sqoodie zlatandrinking lnvlsibles porch monkey
15653,5,@pam_cabocan nigga i literally unfollowed u like last year open ur eyes chink hahahahah
15659,5,@jvclsd aq mao donk chink
15682,5,@kingdanny33 @lazy3_ @lessgo56 u tell dumb beaner danny
15683,5,@mitchellvii you're either a stupid gay honkey boomer cuck who looks like they smell or a hologram created by the zog
15685,5,rt @varunreddy01: hunting of markhor which is the national animal of pak is celebrated and muricans come to kill them.paki pimps. https://t�
15686,5,rt @jack_gibson14: don't order from kias pizza and grill absolutely fucking shit the paki bastards.dont even give you what you ordered fuck�
15687,5,@kingoffit  bet you fat sloppy honkey sitting at his computer @ his mama's house
15710,5,@ko0bf4c3 @mblank911 @qwertyoruiopz @panguteam yes when they actually released the final jailbreak you stupid paki kid
15713,5,@amcordova21 you'sa cute chink
15714,5,@adgpi @northerncomd_ia smash paki animal's skulls under our boots  bodies riddled with bullets. @ispr_official https://t.co/6i8n6vb2cr
15715,5,@carlpaladino hey cunt face  what sound does 10 lb. of mafia shit in a 5 lb. bag make when it hits a wall? wop time we depot your ass
15729,5,2010 duds churchman louboutin jigaboo suede plexure bellboy: iqfm https://t.co/tqrzb6ntlr
15733,5,@imrraww @zeiott @apexcitys @winivity what did this dumb paki do now
15737,5,@kryzzamelhilay chrueee. @dost_pagasa paki-inform us when ang next sched ng rain of blessings. tysm __
15738,5,rt @sugarkinqueer: @kinkshamer @sadprank @presidentophile so do you hardly post selfies because you're ugly  because of your deformed chink�
15742,5,@zetnf think ur the worst there ruski ))
15746,5,chink � cuck https://t.co/afnryemhy0
15753,5,@nawashireboot it's over hyped but i'm a jdm fan and enjoy chink cars
15755,5,lmao welson iphone no gook spic fucking faggot moron
15756,5,jakob183 nigger: a fully grown niglet https://t.co/apnjylrymn https://t.co/9dhgd17fvm
15758,5,@glittermaricon beaner  spics are dirty annoying puerto ricans :d
15759,5,typical paki selectors. when a player plays good let's never pick him again __ https://t.co/qsflknu4av
15760,5,@avarakai and they granted death will be the headline for the paki express or the peaceful
15761,5,#toldjaso #berlin attacker was #paki #refugee fm #pakistan https://t.co/xeuswijyai
15764,5,abu azmi is head of dawood paki fake currency network! @rajnathsingh
15766,5,@unabety @mike_trill33 get yo fetti up beaner https://t.co/v35ksflpv9
15768,5,@smarmyeod being an illiterate spic  he obviously isn't. __@eternalquest27 @demon31g @karmasupra16
15769,5,i know that u dumb fake beaner fuck ur so stupid https://t.co/el1mldkmfp
15772,5,ok emily stop being a chink
15773,5,@omgadamsaleh dumb paki go 9/11 your corner shop
15775,5,paki-explain. please.
15776,5,@davidbilbert @realnaderyounes @brownjayson @lexo15 adam salah is a sand nigger that needs to be put in a camp  i worry for other people.
15777,5,rt @jsmm_sindh: #savesindhimissingpersons 11.  muhammad rahimon abducted by paki rangers &amp; isi. septuagenarian #jsmm leader missing�
15780,5,@gauravcsawant might be paki or afghan..yet to confirm..i guess?!
15785,5,@mfletcha18 obviously nothing we have now can stop them niggers island beaner niggress not exactly a welcome imc-inu-prf-1612261631
15787,5,@murtazageonews what about paki politicians
15789,5,@ashelnegro i wanted to call him a cousin shagging honkey but i thought i'd leave that part out.
15790,5,the enemy of my enemy @jtsweezo is my friend @eutimioc2. what's the plan? know any ruski hackers? #sweezyleaks https://t.co/zvtiqjgx7t
15792,5,they don't let honkey tonkers up in heaven?
15795,5,heard youre a baguette eating frog � heard your a gay paki https://t.co/wvzribr6ui
15797,5,rt @hindurajyam: @vickiisvijith1 i keep a malayali christian at bamboos length. you can trust a snake or a paki jihadi not a malayali chris�
15798,5,@namdrikj ya' chink
15799,5,@raj_out @pnkunicrnbb haan kiya tha but srk n his gang kjo were more supportive .dear zindagi adhm raees in all paki movies srk is involved
15810,5,@ixcyy @mowguii step back you jungle book looking jigaboo
15811,5,@duaiity jesus buy a coke can from paki shop and please put it in
15818,5,course embrangled inaustralia skillselect visas in behalf of jungle bunny residents: rmw https://t.co/klti50hxps
15820,5,my favourite thing i got and it was an ironic gift from the paki shop https://t.co/rs7b9g12tn
15821,5,@vishalp08216617 @sikanda28115121 @quideazam1948 hhhh u paki only can do block because u can't debate and u all pakis were indians
15823,5,@shahid_siddiqui its wrong to call u paki.u r a jehadi who wants whole world to come under sharia.u r only 4 caliphate not any otger nation
15827,5,@mustahtaba what in the end if he is again a paki
15830,5,@_namrataa as they r confused abt their ancestors.bt for sure we all know why paki cricketers use these words as a whole sentense __
15834,5,@mediacrooks  truck driver rammed into christmas market is peaceful paki refugee.  https://t.co/mdc3eqlgqk
15835,5,paki backed terrorists #taliban target tribal elder near a mosque in western #herat city leaves 6 wounded  #afghanunity against terror
15848,5,@talibkweli is a sand nigger
15850,5,@ranjoyceep why sad? paki explain
15852,5,@wiakylia shut the fuck up chink frog nigger
15856,5,rt @abcityofjoy: in which form this paki represents indian muslims  can you explain @bdutt https://t.co/e9uhsbvqae
15857,5,@chaboyyhd @kylehd27 kyke why didnt show us your face
15859,5,chubby paki feed youg ass https://t.co/mlzzqx9uw1
15861,5,i didn't realise baze was chink. lol
15863,5,@shotsinraw @elementalknives @photogression oh no... the beaner has a knife
15864,5,.@lyz_estrada has anyone told zalley ze a honkey? @artcinco
15867,5,wait you want 46 pence � how much i hate mei  she's a fat  ugly  commie chink.
15868,5,fat gay americans lying as usual   this fat beaner needs to be put down https://t.co/fskrxbxhj3
15870,5,rt @eternalcynic: @tweetingsourav the same mentality reflected in paki missile names too  when in fact  that part of territory likely bore�
15879,5,@dutchiad i'm 18 and i'm not a paki coon
15881,5,@hoiiett what a paki
15885,5,@awaismehar716 this ans was expected from a paki as most of paki dnt knw dat balochistan is in pakistan.
15889,5,@reutersworld a dumbfuck-chink.
15898,5,@waqarlife @mohammadkaif if paki's had self esteem   they would stop eating saudi crap
15899,5,@rashadpls shut up jigaboo
15902,5,olly is bigger than your tinpot paki fanbase https://t.co/tlvtsshlt8
15908,5,@savedmzr @savefaz get the chink mad lmfaooo
15911,5,@nierpe @sf_junhyung19_ yuk chink
15914,5,paki like fam wag i rt https://t.co/z56rvwshgv
15919,5,homeboy beaner in the other room has been screaming for 2 hours on box
15922,5,@timitaj exactly. don't know why everyone thinks that pen costed us the la liga title. a bullshit myth created by paki barcelona fans.
15933,5,@christiaannn17 go back off private you chink
15944,5,#xxx free paki boob tube welcom to russian porno https://t.co/powbkhmwxn
15946,5,.@sitaramyechury  u r paki n chinas true s### eater .@livemint n/n
15951,5,@terrt_hu ur brothers r historically famous for killing their siblings.get ready to see  fire work fm ur paki bro  as americans experienced
15954,5,rt @andrleif: @notw_spartan @halofangirl101 he is a beaner alright. from the land of jumping fences and eating taco.
15955,5,never again with fucking crypttttt shit paki
15956,5,dumb ass sprint honkey ain't put my screen protector on right smh
15958,5,vry happy now mw2 hentai mom shut up fat bitch gook spic fucking faggot moron
15960,5,@biartisan get cancer you fucking deranged beaner
15961,5,@aubameyang1872 @winklikewinks paki scum who wants to a gabon pace merchant
15963,5,@shabanais @sanjayuvacha absolutely he is paki origin bigot
15965,5,rt @englistani: what paki girls think they look like when they dye their hair vs what they actually look like https://t.co/2bpmchipog
15981,5,british sex slave 'was held captive and repeatedly raped for 13 years'  by filthy paki https://t.co/qh0fuibzxh via @mailonline
15985,5,@98tw_ any luck with the ruski at work u pussy?
15986,5,@karmasupra16 @eternalquest27 face it  you're just a poor old cowardly spic loser living in a trailer __ https://t.co/xe1ucaepd7
15988,5,okay chink https://t.co/an7yblfbu0
15996,5,can't stand when taxi drivers chat their paki shite down the phone to other cuzzys
15999,5,rt @sindhihindu: shivaji statue needs to have an animatronics sword that can automatically behead paki terrorists trying to pull another mu�
16003,5,@life_of_boris it's expensive vodka box but im western spy and dont speak ruski https://t.co/wv6tf4gb5y
16007,5,@jamesscott107 spic
16019,5,@yasinmalik66 @timesnow yasin 'madarchod' malik &amp; his other paki bitch-born-bastard pals must be dragged &amp; killed on streets by kashmiris.
16025,5,paki pigs don't have their english news handle so follow ours..  ________  read &amp; share ______ .  @rimshamengal @abpnewstv https://t.co/fkmzugwxa2
16026,5,rt @markfuckingcole: are paki's ruining the uk?
16028,5,@mehreen_sibtain cinema owners have made rit decisn till we can't give them paki movies we must know our own benefits
16033,5,@martiholic @sunnylfc7 haha fucking syrian muslim paki getting bullied by babs and sunny
16043,5,@cnn when country has neighbour like terrorist paki &amp; china..... the nuke war heads will be tested further... no doubt of n-india.
16047,5,eating sausage that editing packs gook spic fucking faggot moron
16048,5,@amdwaters @ezralevant holly shit  how the fuck does this shit happens? why arent paki rats being exterminated everywhere??????
16052,5,ya think chink https://t.co/psosbe4fuw
16054,5,@onlyrpe @yojjng koylaahh chink
16057,5,@redrelated @optajoe always in liverpools shadow you paki fucking mongs
16058,5,you're lucky i was not on that flight  sand nigger. https://t.co/earo7kveyn
16060,5,rt @dina51814: literally cringing at how many folks are caping for this honkey. exit that a way ==&gt;
16062,5,@thehill worthless fucking sand nigger infesting the white house until 20jan17!!
16063,5,@p0pss0n brown  cab driver and has a deformity. bet $1000 he's paki.
16073,5,@zora_nine @ancientreality spell right you illiterate honkey jew
16077,5,if ur a paki i don't want u near  it not rascist i just don't like ur type.
16085,5,honkey goes straightacting https://t.co/3mkpksgdmx
16092,5,someone get this jigaboo away from me ____
16094,5,@godlikecameron @nvkes haha you little yute  i'm older than you  go play some more uhcs you fucking rat  fucking paki learn to speak
16095,5,#taimur this name might have been suggested by a paki jihadi ustad of satan who like people killing  raping non.muslims for their satan.
16108,5,"lmaaaoooo______ you're a sandnigger. you took a l the day you were born mate. ""i am english __"" https://t.co/6jka0ywrpg"
16131,5,@shekhargupta cutting the solar technology crap. what if lakshadeep island  bombay high etc  taken over by #paki terror____
16137,5,rt @leopard212: realigned cabec (cpec) - china afghanistan baluchistan economic corridor will benefit peking than distrustful paki punjabi�
16156,5,@maahajay @aswadbinazraq biggest problem for paki sunni come from barelvis..they r hell bent to make islam as some fun stuff
16159,5,every time i give tim my account he goes on a multi final killcam thanks you sweaty beaner faggot shouldn't you be mowing my fucking lawn
16163,5,paki sympathiser spotted .. beware up .. https://t.co/tjmf1xltti
16164,5,when's ur last day in america beaner https://t.co/dabarwghzd
16166,5,@captivataed lamer? nice try chink
16173,5,@angoryyyy surely you're a paki
16189,5,@katawina0rafkk kys sandnigger wrrb
16191,5,@jennnywallace you probably couldn't see the canvas  chink
16195,5,@longdpeter come at me spic
16196,5,@datreact he is a beaner it was going to happen eventually
16211,5,i can do an entire interpretive dance to j dash wop
16213,5,would you be down to hook up with a beaner generall... � lol who is this  https://t.co/jspcqeaw00
16224,5,ur local beaner
16231,5,didn't he put 2 past you last season you paki https://t.co/jwseu6ozju
16232,5,ewie haha xd mayonaise phone lmfo gook spic fucking faggot moron
16233,5,@crucifxions english beaner english
16234,5,@jaidendread @euanghxstiyy i'm swedish you paki
16239,5,you @amir70065 look like a brown skinned paki. @amaninderz
16242,5,@sanjaya32520675 @ssingapuri @tarekfatah no outsider especially a paki-canadian with so called roots in india has the right to abuse us.
16247,5,@blancoroyalty i took the online test you paki
16258,5,@scepticindian shut up you paki!! don't you see how efficiently @sureshpprabhu ji delivers diapers &amp; milk . haters gonna hate that. ______
16259,5,@haaretzcom even b4 the paki fools blink  they wud have been wiped out
16261,5,@ch3fderrickgoat @thetruf21 don't speak in a disrespectful tone to my son you honkey
16266,5,@seedatguy #luis ck is a spic ya'll https://t.co/13sullefza
16268,5,@zeeshan_khan71 @chintskap fuckin paki with a paaki
16269,5,@alexeugenioo @ellavyou paki take note ulet @_dlsantos
16270,5,..bottom tweet continued;  &amp; yeah there's currently a network  of stupid  asians   trying to replace me  with a fake chink    im sure there
16271,5,did othminator fock ur moma ? � probably not  he's a paki https://t.co/oww6veuiu6
16275,5,@loose____cannon i'm talkin bout some air head beaner
16277,5,@ziyitommyzeng shut your chink ass mouth
16278,5,@xordian fuck off to your own country you paki cunts
16298,5,@omgadamsaleh fuck you sand nigger.
16300,5,@dunyanews why? this scumbag trying to protect his taliban buddies.there is lack of sincere leadership in paki military &amp; civilian govt.
16301,5,leicester is fulll of stinky paki bastards
16316,5,@katawina0rafkk fucking weeb gay faggot sandnigger
16319,5,dimitri payet looks like a paki  has a russian name and is french lol
16320,5,@mantrayt no your new name is mexican get out spic boy
16321,5,the usfda audit guy who has been screwing indian pharma consistently is a paki settled in us a conspiracy angle
16345,5,@jocay19 you are a dirty fucking beaner
16346,5,@mmmeltatron_eu subhan your a paki  who came into this country on a fucking banana boat and your family are a bunch of isis extremists__
16352,5,@basedrodgers @savannaheliseee @ohdot14 @kimmtana @vigoddess hold on you fucking porch monkey
16363,5,rt @towapianoman: @s7cryptic @clansector dumb ass beaner spelt hentai wrong
16365,5,i need semen for my hole isis is real bork bork :0 xanny gook spic fucking faggot moron
16372,5,for islamic secular  there is no home   s/z/he is a terrorist/refugee/begger or a paki__ https://t.co/abuvbzb59p
16374,5,@zolemica2 @gracie_grace2 @barcleydottie @lizatalbeljones yes heeb  blame everyone else. https://t.co/3tkilhjhbt
16375,5,@ffshaider haider you dont celebrate christmas you paki
16384,5,@neetugarg6 @dharmareborn @narendramodi they should shove that stick up their paki butts.
16387,5,@haharoby do it you beaner __ have fun bud
16410,5,@richie_xxiv it's relevant u fool u just don't get it so shut up chink
16417,5,@gulag1930 i'm sure if you go to one of them halal takeaways go up the stairs &amp; you can go groom a little girl as well you little paki
16419,5,@mykeymoonshine what the fuck are you half chink half beaners?  black power bitch
16420,5,@itx_ibrahim why not you came to #kashmir and fought with @adgpi ...hahaha....bhagode paki....
16425,5,@smarmyeod @eternalquest27 @demon31g @karmasupra16 hopefully  you feel the same way when his spic convict ass is molesting your daughter
16430,5,@nxtshay @runnerrr_ hurry up n host u dirty paki
16435,5,@scumsix_ @donnyprofanity @proodlan that's funny u fukin dickriding creddy beaner
16446,5,@dv418 don't spoil it you fucking spic
16447,5,rt @northernneckred: @arasbacho fuck your sandnigger country you dirty muslim. your prophet mohammed is a peice of shit like you and your p�
16454,5,ain't happenin' sorry honkey https://t.co/nj52joahse
16458,5,@bolshevikslayer pro-christian  degeneracy  and a goy slave to the heeb? hello southern baptist
16462,5,@futboleben just blocked another paki scum
16463,5,alright thanks honkey
16468,5,@omairraslam hes the paki version of wagner but worse
16471,5,spic  dago  jew  nigger  honkie  jap
16472,5,@er0lt3klnb  no you didn't camel jockey sand nigger.
16483,5,@cheechmo_ see you soon honkey
16506,5,best for youu and the situation not to call the beaner https://t.co/sdd9c7kotz
16508,5,@cjxalicea fuck gook  camel fucker  beaner &amp; negro culture
16515,5,sand nigger � shut up you absolute weapon https://t.co/mip62zsn2q
16516,5,@colincurran_ @perryhayes15 @blancoroyalty @kceltics830 filthy fat white paki* more like it
16526,5,@zoverpowered you can wait you fat greasy beaner
16530,5,@falloutyhboi @_currycat u carry on paki denying your talibani roots. world knows u guys are scum of earth. u mirupiri asylum seeker
16531,5,ya chink. https://t.co/ibxeelmhml
16538,5,ya chink? https://t.co/fxbpkc6wwe
16541,5,@enrique5150th @germanworker88 @marissa0_o au contraire my little spic. white nationalism is on the rise. and a nice cleansing is coming.
16542,5,@thebrittdoll foh lol niglet
16554,5,@rizwanhkh @rudumbblad you're a paki bro.
16557,5,@dr_parnassuss @dannyboyo2 btw there's a new rule since trump is now president: i can call u spick whenever i want &amp; it's not racist :p
16560,5,@beefygymlad432 you look like an autistic paki
16564,5,rt @bowerssharat: @tmz @hollywoodlife i'm sure she did bc that's what kyke #jennasty does. there is nothing authentic about the #whoredashi�
16566,5,@eternalquest27 @karmasupra16 wrong dumb spic bitch  turks stay winning __ https://t.co/a6xrpiaqb9
16567,5,@munireldaddy i bet you haven't even been to spain haha paki haha
16572,5,@jag091 are u playing or not paki
16593,5,@kieanaanique nevermind chink master __
16602,5,@nayanchandra @rt_com @kremlinrussia_e stop giving misinformation you fuckin paki..
16611,5,@oliviamitchel99 oi fuck roight off yer paki cunt
16613,5,@thefive what makes jigaboo williams think he has any credibility on anything? like the rest of the #jewnews he's been wrong all of 2016
16617,5,@kawaii_panda246 fag fucking kys you niglet dicj licking caca stained booty stankin ass nigga.
16632,5,@thatotherruben dont be a pussy and dm it to me next time mate  dont try start a fucking bit for attention paki
16635,5,@healycide @pogingezra @agustinojeromeo if you cant feel the beat i will have mom beat your ass paki bitawan ang mop di yan drumsticks
16639,5,u piece of shit asians   never released  those stories   knowing they could of helped me    assholes  i kept getting called a spick
16643,5,@insanityunlimit @geets71 @tarekfatah: funny dt an arabian paki slave cur wud ask me to explain. may u be blessed wid slavery all ur life
16644,5,no means no you fuckign chink
16655,5,i think you don't clearly know what u are talking about.when did i say that i'm above everyone else? paki ss dear. https://t.co/msuloidgpu
16659,5,@lbrn_ ignore me some more you damn spic
16662,5,rt @maccakentish: @liamwhite94 __  you chink your funny
16683,5,@ricegum bryan your parents should've mailed you in a box to the fucking adoption center you coin-slot eyed chink
16684,5,@missmalini @priyankachopra @iisuperwomanii she doesnt care she just kiled niger fuk paki srew chink hey is for horses only acording to her
16698,5,@tarekfatah @salmazahid15 ha ha  she is a useless paki let pak n canada gov try simultaneously...
16709,5,rt @surfingfag: you fucking jewish chink __________________________________________________________________________________________________�
16715,5,u just a porch monkey ______
16727,5,@emilaaythegreat go to sleep chink __
16731,5,@areebeeee those are the wrong lyrics you dumb paki
16732,5,@franquearaujo i have literally never owned a iphone 4 flappy bird ass niglet __
16735,5,you're so offensive. my sunshine is on lock for the solstice &amp; beyond niglet __ https://t.co/ayxxknrhuz
16748,5,@bigbabymiller i never knew you fought cro cop!! that old ass honkey couldn't even lift up his leg bruh
16749,5,@wizardiw come pang i got snaked by a smelly paki
16767,5,@potus you fucking child.. growup jigaboo cunt  you're an embarrassment!!
16774,5,how do you see with those chink eyes ____ https://t.co/swkwc2gxto
16777,5,the irony of a paki talking about 'approval'. you guys won't even marry from a different caste because you fear what the community will say
16780,5,germany is for the germans and for all those who share blood with them. you're an alien there  get out you paki. https://t.co/aezbaralmf
16781,5,@highonmakeup @cantrekthekek good 1 you exhibit quite a nihilistic attitude but that's common among your people's i assume ur a spic
16782,5,rt @richeycollazo: post malone is an appropriating honkey and i'm upset the rap community is even paying attention to him but. he's a white�
16783,5,wop parking lot https://t.co/d3ofmdjhss
16793,5,@joosieleaks @rotondoxxx @wdfx2eu31 oh you understood beaner.
16794,5,"@_raxy_ haha. ""im arab""..  go back to fucking goats sandnigger."
16796,5,@ooh_thatsviv pull up niglet
16800,5,@mark_sanchez you some shit and you need to retire you more pics then tds. you bum ass spick
16815,5,rt @youngpalixo: you have to respect the countries traditions otherwise go back to ur countries u paki curry munchers  somali banana rice e�
16833,5,redpill me on this guy. heeb? https://t.co/toou5ptnl4
16837,5,@nba2k your game is shit sort it out you fucking paki cunt
16840,5,it stands for vote trump in sandnigger language. https://t.co/dicoq6fnao
16848,5,another diversionary trick from paki dirty tricks deputy https://t.co/ci0yqvp8sy
16852,5,brb chink
16857,5,rt @skmishr55686983: @cnnnews18 given the iq level of paki establishment  world powers should seize all nukes from piggy pakistan and decla�
16860,5,kick #saifalikhan in his paki nuts. no ifs and buts. ____
16877,5,@melonbreadhime i heard you broke my camels heart chink
16891,5,@flos5y @silvercalski @fbi shut up you stupid paki
16893,5,rt @lemeahmed: if a boy has a girlfriend its okay he is a guy if a girl has a boyfriend: thats slut what will people think. you whore #paki�
16894,5,@muminahali__ you're a paki  the aim is to be whiter
16895,5,follow the sand nigger https://t.co/lrnqzjlx7a
16896,5,living proof donald trump needs to burn all the puerto ricans or you mexican beaner folk @bomber91301
16898,5,@serge_para our boys weekend watched a overtired paki pick his nose while half asleep at scg years back #lostwatch @boltobolto __________
16899,5,@riperinob your son will have fake nike clothes all beaner playing ball and cup
16903,5,@innnermission don't eat it chink
16905,5,@tarekfatah hey pakistani rectum  why are you in indian shows speaking about indian muslims  go back to pakistan. u sick paki rectum
16919,5,rt @anirbanstweets: @farrukhkpitafi #jinnah was a pork eater. wish he lived longer. he'd have eaten all the paki pigs &amp; rid the world o�
16923,5,wel lets giv d bastards a return gift too in an effectiv way.paki bastards dey deserv/always lookin fuckin frm our� https://t.co/rn8obcda1f
16926,5,@brian_ship27 @sirjdog21 @mtvnews nigger  cracker  spic  sand nigger  among many others.
16929,5,"@robkent54kent very small/immature pollock (that went straight  back in). nonetheless  ""better than a slap in the face with a wet fish..."""
16931,5,it includes the black girl and the spick and his family who thought they were domineering everything.
16938,5,@callmespits wow  your hatred is intense  @paulengelhard. enjoy your paki infestation. hope your family survives.
16940,5,@republicanchick i wanna be white so bad but ur a spic fuck outta here
16942,5,part 1: is there really a stupid  chink  calling for my death   (akira)  by requesting that  a guy on  loud  bike ride  thru out the streets
16955,5,@lightskinnlgger @lanasbicht my dads a paki retard
16957,5,wheres the campaign against united now fuck off u bunch of paki cunts
16960,5,@marissa0_o @enrique5150th @germanworker88 lolol oh you dumb spic girl. you just posted nazi execution pics of jews.brown people are so dumb
16963,5,@paleramen because you're a fucking chink
16966,5,@herotictv follow me chink
16969,5,charles barkley biggest jigaboo ever https://t.co/xsd0vbpt39
16972,5,@taeseoui @celiaileslie lol you stupid ass chink bitch you sounded so racist and cute! why did you delete your tweets boo ____
16973,5,@eternalquest27 @bifftannen34 @karmasupra16 i always post new ones  you dumb spic. you keep posting the same shit l� https://t.co/5a5jji6cdm
16979,5,@akrvms guck off paki
16981,5,@teethegreatt beaner good one clearly you're fucking stupid asf if you think im a beaner lmao   i make more money then you
16983,5,@ryandubbya_ yays paki
16986,5,@k_yl_e_ ew chink
16996,5,@mycricketposts  aussies would be worse if they went over there now ! #paki
16997,5,part 8:  that simon cowell  idea    who's the stupid  chink  with the hot idea???  also let  me  remind u...... koreans
17004,5,@sam1khan_ shut yo damn paki ass up
17014,5,for christmas i want @ronnie2k to fix old town the paki cunt https://t.co/y5fuopnpxd
17021,5,@stalerender fuck my ass aron you chink cunt https://t.co/0f3yuysw0y
17022,5,hope dylan gets cancer the curry munching paki cunt
17028,5,"going to pick out our wedding dress today and get eloped before the pollock gets the chance to say ""i do"" https://t.co/vda0tisw7b"
17032,5,@_currycat @falloutyhboi yeah paki schools dont teach  u that well to understand english bye aslum seeker
17033,5,one to play the 4v4 3 beaner up on mf
17044,5,@obeylunatic @saturkane go to bed kyke.
17048,5,@luvzzzpk @arifcrafiq @qz @ranjit_m9 lol paki don't get ur panties into knots ! check the aid per capita and it's percentage in indian gdp!
